Make,Model,Model Year,Mileage,ADS Equipped?,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Highest Injury Severity Alleged,Property Damage?,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),Weather
Jaguar,I-Pace,2021.0,17989.0,Yes,DEC-2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,17989.0,Yes,DEC-2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,17989.0,Yes,DEC-2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,17989.0,Yes,DEC-2021,10:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,9742.0,Yes,NOV-2021,01:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,11749.0,Yes,NOV-2021,13:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,4737.0,Yes,NOV-2021,11:11,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Chrysler,Pacifica,2017.0,20839.0,Yes,NOV-2021,18:47,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Hyundai,Kona EV,2021.0,2550.0,Yes,OCT-2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,Yes,Yes,35.0,Clear
Chrysler,Pacifica,2017.0,20839.0,Yes,NOV-2021,18:47,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,4737.0,Yes,NOV-2021,11:11,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,11749.0,Yes,NOV-2021,13:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,9742.0,Yes,NOV-2021,01:50,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,17392.0,Yes,DEC-2021,16:30,San Francisco,CA ,Street,Unknown,No Unusual Conditions,25.0,Daylight, , , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,
Jaguar,I-Pace,2021.0,13034.0,Yes,NOV-2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,17392.0,Yes,DEC-2021,16:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,Cloudy
Chevrolet,Bolt,2020.0,31487.0,Yes,NOV-2021,15:05,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,13034.0,Yes,NOV-2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,15812.0,Yes,NOV-2021,20:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,17392.0,Yes,DEC-2021,16:30,San Francisco,CA ,Street,Unknown,No Unusual Conditions,25.0,Daylight, , , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,
Jaguar,I-Pace,2021.0,23878.0,Yes,NOV-2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,17392.0,Yes,DEC-2021,16:30,San Francisco,CA ,Street,Unknown,No Unusual Conditions,25.0,Daylight, , , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,
Jaguar,I-Pace,2021.0,23878.0,Yes,NOV-2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,13034.0,Yes,NOV-2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,15812.0,Yes,NOV-2021,20:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,15812.0,Yes,NOV-2021,20:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,13034.0,Yes,NOV-2021,18:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Hyundai,Kona EV,2021.0,2550.0,Yes,OCT-2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,Yes,Yes,35.0,Clear
Jaguar,I-Pace,2021.0,11661.0,Yes,NOV-2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,
Jaguar,I-Pace,2021.0,23878.0,Yes,NOV-2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,11661.0,Yes,NOV-2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,23878.0,Yes,NOV-2021,00:39,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Stopped,No,Yes,Yes,0.0,Clear
Chevrolet,Bolt,2020.0,32552.0,Yes,NOV-2021,16:49,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,11.0,Clear
Hyundai,Kona EV,2021.0,2550.0,Yes,OCT-2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,Yes,Yes,35.0,Clear
Jaguar,I-Pace,2021.0,11661.0,Yes,NOV-2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,
Jaguar,I-Pace,2021.0,11661.0,Yes,NOV-2021,02:20,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted, , , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,
Jaguar,I-Pace,2021.0,10606.0,Yes,NOV-2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Cloudy
Jaguar,I-Pace,2021.0,10606.0,Yes,NOV-2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Cloudy
Jaguar,I-Pace,2021.0,9739.0,Yes,OCT-2021,21:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,13485.0,Yes,OCT-2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,7.0,Clear
Jaguar,I-Pace,2021.0,11323.0,Yes,OCT-2021,12:57,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,1.0,Clear
Jaguar,I-Pace,2021.0,13541.0,Yes,OCT-2021,18:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Chrysler,Pacifica,2017.0,20619.0,Yes,OCT-2021,13:48,Mesa,AZ ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Parked,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,11323.0,Yes,OCT-2021,12:57,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,1.0,Clear
Toyota,Highlander,2016.0,47537.0,Yes,OCT-2021,15:05,San Francisco,CA ,Intersection,Unknown,No Unusual Conditions,25.0,Daylight,Clear, ,Cloudy, , , ,No Injuries Reported,No,Proceeding Straight,No,No,Yes,14.0,Clear   Cloudy
Jaguar,I-Pace,2021.0,9739.0,Yes,OCT-2021,21:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,13485.0,Yes,OCT-2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,7.0,Clear
Jaguar,I-Pace,2021.0,13541.0,Yes,OCT-2021,18:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Chevrolet,Bolt,2020.0,29675.0,Yes,OCT-2021,01:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Ford,Escape,2020.0,21459.0,Yes,OCT-2021,14:25,Palo Alto,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,0.0,Cloudy
EZ10,GEN2,2018.0,2841.0,Yes,OCT-2021,08:23,Golden,CO ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,Not Applicable,Yes,"No, see Narrative",0.0,Clear
EZ10,GEN2,2018.0,1894.0,Yes,OCT-2021,15:15,Golden,CO ,Street,Dry,No Unusual Conditions,9.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,7.0,Clear
Nissan,Leaf SL,2019.0,9645.0,Yes,NOV-2021,15:27,San Jose,CA ,Highway / Freeway,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,Yes,0.0,Clear
Ford,Escape,2020.0,21459.0,Yes,OCT-2021,14:25,Palo Alto,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,0.0,Cloudy
Chevrolet,Bolt,2020.0,32552.0,Yes,NOV-2021,16:49,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,5.0,Clear
Hyundai,Kona/EV,2021.0,2550.0,Yes,OCT-2021,10:50,Fremont,CA ,Street,Dry,No Unusual Conditions,40.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,35.0,Clear
EZ10,GEN2,2018.0,1894.0,Yes,OCT-2021,15:15,Golden,CO ,Street,Dry,No Unusual Conditions,9.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,7.0,Clear
EZ10,GEN2,2018.0,2841.0,Yes,OCT-2021,08:23,Golden,CO ,Street,Dry,No Unusual Conditions,0.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,Not Applicable,Yes,"No, see Narrative",0.0,Clear
Jaguar,I-Pace,2021.0,10606.0,Yes,NOV-2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Cloudy
Jaguar,I-Pace,2021.0,10606.0,Yes,NOV-2021,16:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Cloudy
Chrysler,Pacifica,2017.0,18698.0,Yes,OCT-2021,14:44,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,21.0,Clear
EZ10,GEN2,2018.0,1894.0,Yes,OCT-2021,15:15,Golden,CO ,Street,Dry,No Unusual Conditions,9.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,7.0,Clear
Chrysler,Pacifica,2017.0,18698.0,Yes,OCT-2021,14:44,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,21.0,Clear
Jaguar,I-Pace,2021.0,8379.0,Yes,SEP-2021,11:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Chrysler,Pacifica,2017.0,1702.0,Yes,SEP-2021,01:58,Tempe,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,11571.0,Yes,SEP-2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,2684.0,Yes,SEP-2021,17:14,Sann Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,2055.0,Yes,SEP-2021,01:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,No,Yes,2.0,Clear
Chrysler,Pacifica,2017.0,120658.0,Yes,SEP-2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Chrysler,Pacifica,2017.0,17012.0,Yes,SEP-2021,01:58,Tempe,AZ ,Parking Lot,Dry,No Unusual Conditions,15.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,8379.0,Yes,SEP-2021,11:39,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,11571.0,Yes,SEP-2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,11571.0,Yes,SEP-2021,12:33,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,2684.0,Yes,SEP-2021,17:14,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,No,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,2055.0,Yes,SEP-2021,01:56,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Not Lighted,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,No,Yes,2.0,Clear
Lexus,RX 450h,2017.0,17962.0,Yes,SEP-2021,10:53,Sunnyvale,CA ,Intersection,Dry,No Unusual Conditions,45.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,13.0,Cloudy
Toyota,Highlander,2016.0,38832.0,Yes,SEP-2021,15:15,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,10779.0,Yes,OCT-2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,10779.0,Yes,OCT-2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,Minor,Yes,Stopped,No,No,Yes,0.0,Clear
EZ10,GEN2,2018.0,2841.0,Yes,OCT-2021,08:23,Golden,CO ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,Not Applicable,Yes,"No, see Narrative",0.0,Clear
Jaguar,I-Pace,2021.0,10779.0,Yes,OCT-2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,10779.0,Yes,OCT-2021,15:51,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,5582.0,Yes,AUG-2021,07:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Entering Traffic,No,No,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,2466.0,Yes,AUG-2021,16:15,San Francisco,CA ,Intersection,Snow / Slush / Ice,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,2500.0,Yes,AUG-2021,08:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,2.0,Cloudy
Jaguar,I-Pace,2021.0,5471.0,Yes,AUG-2021,16:48,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,1.0,Clear
Local Motors,Olli 1.0,2019.0,0.0,Yes,AUG-2021,17:00,Mammoth,WY ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,7.0,Clear
Jaguar,I-Pace,2021.0,5582.0,Yes,AUG-2021,07:30,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Entering Traffic,No,No,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,2500.0,Yes,AUG-2021,08:04,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,2.0,Cloudy
Jaguar,I-Pace,2021.0,2466.0,Yes,AUG-2021,16:15,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Chevrolet,Bolt,2020.0,24248.0,Yes,AUG-2021,12:58,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,22.0,Clear
Ford,Fusion,2019.0,9783.0,Yes,AUG-2021,08:10,Miami,FL ,Street,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Local Motors,Olli,2019.0,1821.0,Yes,AUG-2021,20:00,Yellowstone National Park,WY ,Parking Lot,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,8.0,Clear
Toyota,Highlander,2019.0,50694.0,Yes,SEP-2021,08:02,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,No,Making Right Turn,No,No,Yes,5.0,Clear
Lexus,RX450H,2020.0,4586.0,Yes,AUG-2021,11:16,Indianapolis,IN ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,6.0,Clear
Chrysler,Pacifica,2017.0,120658.0,Yes,SEP-2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Chrysler,Pacifica,2017.0,120958.0,Yes,SEP-2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Ford,Fusion,2019.0,10389.0,Yes,SEP-2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,Clear
Ford,Fusion,2019.0,10389.0,Yes,SEP-2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,8500.0,Yes,AUG-2021,17:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,Yes,Yes,2.0,Clear
Lexus,RX450H,2020.0,9211.0,Yes,AUG-2021,11:30,Ann Arbor,MI ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,22.0,Clear
Lexus,RX450H,2020.0,4586.0,Yes,AUG-2021,11:16,Indianapolis,IN ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,6.0,Clear
Chevrolet,Bolt,2020.0,31090.0,Yes,AUG-2021,23:05,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Proceeding Straight,No,No,Yes,8.0,Clear
Chrysler,Pacifica,2017.0,120658.0,Yes,SEP-2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Chrysler,Pacifica,2017.0,120958.0,Yes,SEP-2021,13:54,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,Yes,0.0,Clear
Ford,Fusion,2019.0,10389.0,Yes,SEP-2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,Clear
Ford,Fusion,2019.0,10389.0,Yes,SEP-2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,Clear
Ford,Fusion,2019.0,10389.0,Yes,SEP-2021,13:18,Miami Beach,FL ,Street,Dry,"Other, see Narrative",30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,8500.0,Yes,AUG-2021,17:41,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Backing,No,Yes,Yes,2.0,Clear
Chevrolet,Bolt,2020.0,31090.0,Yes,AUG-2021,23:05,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Unknown,Yes,Proceeding Straight,No,No,Yes,8.0,Clear
Lexus,RX450H,2020.0,3854.0,Yes,JUL-2021,16:15,Indianapolis,IN ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,18.0,Clear
Toyota,Highlander,2016.0,47018.0,Yes,AUG-2021,22:18,Las Vegas,NV ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,No,Making Right Turn,No,No,Yes,5.0,Clear
